run_id,total_wagered,total_paid_out,total_hold,hold_pct,total_bettors,total_wins,total_losses
1,1220000.0,1415870.0,-195870.0,-16.054918032786887,122000,746,121254
2,1160000.0,1145770.0,14230.0,1.2267241379310345,116000,740,115260
