run_id,total_wagered,total_paid_out,total_hold,hold_pct,total_bettors,total_wins,total_losses
1,31780000.0,13766790.0,18013210.0,56.68096286972939,3178000,3548,3174452
2,31760000.0,19737320.0,12022680.0,37.85478589420655,3176000,3783,3172217
