run_id,total_wagered,total_paid_out,total_hold,hold_pct,total_bettors,total_wins,total_losses
1,31560000.0,20717860.0,10842140.0,34.354055766793415,3156000,3564,3152436
2,31980000.0,18342900.0,13637100.0,42.64258911819888,3198000,3667,3194333
